application_id,customer_id,branch_id,product_id,application_date,loan_amount_requested,loan_amount_approved,tenure_months,interest_rate,emi_amount,application_status,rejection_reason,risk_category,disbursal_date,loan_status
10694,3413,32,3,2025-08-20,769000.0,733000.0,24,10.96,34149.93,Approved,,Medium,2025-09-06,Closed
10695,828,10,5,2024-09-30,405000.0,312000.0,24,9.48,14322.45,Approved,,Medium,2024-10-18,Closed
10696,649,52,1,2025-04-05,1171000.0,949000.0,81,9.39,15862.92,Approved,,Medium,2025-04-11,Active
10697,1522,40,1,2025-11-25,1904000.0,1848000.0,221,9.4,17616.62,Approved,,Low,2025-12-11,Closed
10698,4841,18,4,2024-07-20,1484000.0,1256000.0,65,9.62,24868.44,Approved,,Low,2024-08-08,Closed
10699,4751,27,1,2026-02-26,1335000.0,1311000.0,271,9.84,12070.15,Approved,,Medium,2026-03-06,Defaulted
10700,4510,38,6,2024-10-07,663000.0,,57,,,Pending,,,,NA
10701,84,12,2,2026-03-21,73000.0,65000.0,54,14.91,1659.53,Approved,,Low,2026-03-27,Active
10702,1798,19,5,2023-08-27,120000.0,108000.0,34,8.33,3577.01,Approved,,High,2023-09-06,Defaulted
10703,1064,28,6,2026-02-11,701000.0,537000.0,24,16.47,26413.94,Approved,,Low,2026-02-26,Active
10704,5179,51,3,2023-12-01,429000.0,,56,,,Rejected,Incomplete Documentation,,,NA
10705,1298,17,2,2025-08-05,181000.0,176000.0,23,13.72,8745.77,Approved,,High,2025-08-10,Defaulted
10706,4809,37,2,2024-01-05,583000.0,439000.0,35,17.92,16196.31,Approved,,High,2024-01-22,Active
10707,3955,32,2,2026-01-08,1237000.0,1063000.0,14,13.08,82281.48,Approved,,Medium,2026-01-17,Active
10708,5311,1,3,2024-05-15,640000.0,519000.0,73,11.07,9801.69,Approved,,Low,2024-06-02,Closed
10709,5148,11,6,2024-06-28,1985000.0,1931000.0,101,13.41,31992.13,Approved,,Low,2024-07-04,Active
10710,5032,46,5,2026-05-26,730000.0,576000.0,28,9.94,23133.87,Approved,,Low,2026-06-15,Active
10711,2537,31,6,2024-02-09,3545000.0,3339000.0,80,12.76,62185.59,Approved,,High,2024-02-17,Defaulted
10712,1270,53,5,2024-10-20,395000.0,319000.0,33,8.72,10906.89,Approved,,Medium,2024-11-05,Active
10713,5332,7,6,2023-07-03,3331000.0,2796000.0,31,11.43,104589.64,Approved,,Low,2023-07-11,Active
10714,2601,27,4,2024-10-17,1557000.0,1427000.0,88,10.78,23530.42,Approved,,Low,2024-11-05,Active
10715,5935,35,5,2025-05-28,627000.0,558000.0,29,10.58,21890.18,Approved,,Medium,2025-06-02,Closed
10716,2777,54,1,2024-03-19,2837000.0,,186,,,Rejected,Existing Default History,,,NA
10717,5860,24,3,2024-03-04,675000.0,570000.0,77,10.2,10117.81,Approved,,High,2024-03-07,Closed
10718,1031,13,5,2026-06-19,431000.0,424000.0,19,10.5,24319.43,Approved,,Low,2026-06-28,Active
10719,2617,46,5,2023-09-12,291000.0,246000.0,24,8.02,11128.16,Approved,,Low,2023-09-24,Active
10720,689,35,4,2026-02-20,2205000.0,,128,,,Pending,,,,NA
10721,570,54,4,2026-02-16,1265000.0,,77,,,Rejected,Insufficient Income,,,NA
10722,2323,39,4,2024-05-12,1386000.0,1240000.0,169,10.47,14057.15,Approved,,Medium,2024-05-18,Closed
10723,1345,51,3,2023-07-02,1369000.0,1167000.0,35,9.89,38519.02,Approved,,Medium,2023-07-07,Active
10724,90,39,1,2023-09-21,3063000.0,2324000.0,318,8.83,18941.11,Approved,,Medium,2023-10-07,Active
10725,620,3,4,2026-01-15,329000.0,,114,,,Rejected,Unverifiable Employment,,,NA
10726,2193,32,4,2024-01-06,687000.0,,111,,,Rejected,Incomplete Documentation,,,NA
10727,5797,24,2,2023-10-03,1358000.0,1179000.0,14,15.01,92327.31,Approved,,Low,2023-10-17,Active
10728,4557,42,3,2025-11-17,469000.0,,41,,,Rejected,Unverifiable Employment,,,NA
10729,3543,13,2,2026-06-19,1485000.0,1432000.0,58,10.69,31722.27,Approved,,Low,2026-06-29,Active
10730,4840,27,4,2026-06-26,2233000.0,2211000.0,140,9.26,25885.86,Approved,,Medium,2026-07-14,Defaulted
10731,4193,4,1,2025-07-10,2589000.0,1957000.0,289,10.3,18349.69,Approved,,Medium,2025-07-29,Active
10732,5664,20,2,2026-01-25,1047000.0,1036000.0,34,11.52,35858.17,Approved,,Low,2026-02-03,Closed
10733,2632,37,5,2023-09-11,378000.0,,20,,,Rejected,Low Credit Score,,,NA
10734,2445,51,5,2024-11-21,310000.0,273000.0,25,8.82,11993.95,Approved,,Medium,2024-12-09,Closed
10735,5607,24,6,2025-11-11,845000.0,,109,,,Rejected,Insufficient Income,,,NA
10736,3424,32,1,2024-03-13,4669000.0,,204,,,Rejected,Insufficient Income,,,NA
10737,2012,8,5,2026-01-07,114000.0,,17,,,Withdrawn,,,,NA
10738,332,17,1,2025-06-21,2078000.0,,336,,,Withdrawn,,,,NA
10739,2421,12,4,2025-08-08,1352000.0,1160000.0,109,9.86,16150.77,Approved,,Medium,2025-08-22,Closed
10740,3636,44,5,2023-10-08,221000.0,220000.0,13,10.45,17972.56,Approved,,Low,2023-10-28,Active
10741,5986,39,5,2024-12-27,463000.0,382000.0,9,10.88,44391.75,Approved,,Medium,2024-12-30,Closed
10742,5782,50,5,2023-09-10,696000.0,579000.0,7,8.36,85035.26,Approved,,Medium,2023-09-22,Active
10743,2444,8,1,2025-04-17,568000.0,,299,,,Rejected,Unverifiable Employment,,,NA
10744,2497,39,2,2026-04-18,609000.0,501000.0,44,13.86,14587.89,Approved,,Medium,2026-04-23,Active
10745,4393,33,3,2023-06-30,1157000.0,1041000.0,73,12.12,20226.29,Approved,,Medium,2023-07-09,Active
10746,3636,21,1,2025-05-10,1733000.0,1312000.0,236,10.14,12850.34,Approved,,Low,2025-05-14,Closed
10747,2173,29,5,2026-05-19,476000.0,,20,,,Rejected,Low Credit Score,,,NA
10748,4259,42,5,2023-12-31,69000.0,58000.0,33,8.04,1964.89,Approved,,High,2024-01-14,Closed
10749,590,10,5,2026-02-07,733000.0,699000.0,16,9.78,46775.35,Approved,,Low,2026-02-24,Closed
10750,1799,35,3,2025-03-23,666000.0,606000.0,18,12.5,37096.03,Approved,,Low,2025-04-03,Active
10751,4828,17,4,2023-08-10,2262000.0,2253000.0,126,10.21,29215.31,Approved,,High,2023-08-18,Active
10752,1459,40,4,2023-11-03,2327000.0,,135,,,Withdrawn,,,,NA
10753,684,3,3,2023-08-17,332000.0,,38,,,Rejected,Unverifiable Employment,,,NA
10754,5533,38,4,2025-06-19,2203000.0,2032000.0,132,11.54,27242.89,Approved,,Low,2025-07-08,Active
10755,3947,30,6,2024-09-07,1178000.0,,48,,,Rejected,High Debt-to-Income Ratio,,,NA
10756,4506,34,5,2024-02-29,778000.0,745000.0,25,7.9,32417.29,Approved,,Medium,2024-03-10,Written-Off
10757,5400,13,4,2025-12-01,2377000.0,,80,,,Rejected,Incomplete Documentation,,,NA
10758,292,11,4,2023-10-30,541000.0,495000.0,87,9.09,7789.68,Approved,,Low,2023-11-19,Closed
10759,4623,42,2,2025-12-08,1420000.0,,27,,,Rejected,Existing Default History,,,NA
10760,2621,24,5,2023-08-17,687000.0,516000.0,35,8.63,16728.74,Approved,,Low,2023-08-20,Active
10761,3305,22,1,2026-01-22,1878000.0,1732000.0,112,10.08,23923.13,Approved,,High,2026-01-26,Active
10762,4233,32,4,2025-09-22,2397000.0,,146,,,Withdrawn,,,,NA
10763,4531,28,4,2024-04-12,1870000.0,,140,,,Withdrawn,,,,NA
10764,4699,38,3,2026-05-04,1339000.0,1171000.0,44,9.72,31743.81,Approved,,Low,2026-05-13,Active
10765,868,54,1,2025-04-06,2337000.0,,206,,,Withdrawn,,,,NA
10766,381,42,2,2023-07-08,1051000.0,,56,,,Rejected,Incomplete Documentation,,,NA
10767,2580,25,5,2025-02-09,527000.0,,33,,,Pending,,,,NA
10768,2371,1,4,2024-03-26,1075000.0,833000.0,70,9.08,15372.37,Approved,,Low,2024-04-08,Closed
10769,3033,55,3,2023-08-31,842000.0,718000.0,51,11.69,17931.17,Approved,,Low,2023-09-14,Closed
10770,3240,48,1,2025-11-15,3933000.0,3662000.0,103,8.42,50054.45,Approved,,Low,2025-12-04,Closed
10771,4223,44,4,2024-08-19,2214000.0,2004000.0,176,9.73,21419.77,Approved,,Medium,2024-09-08,Closed
10772,829,24,2,2024-07-22,591000.0,512000.0,40,14.98,16338.69,Approved,,Medium,2024-08-07,Active
10773,2246,15,5,2024-06-01,216000.0,213000.0,13,8.18,17177.06,Approved,,Low,2024-06-20,Active
10774,2565,27,1,2024-08-14,1603000.0,,82,,,Rejected,High Debt-to-Income Ratio,,,NA
10775,5119,27,1,2024-10-12,2815000.0,2368000.0,138,9.53,28308.1,Approved,,Medium,2024-10-20,Closed
10776,1000,40,2,2025-03-21,464000.0,424000.0,46,11.66,11474.25,Approved,,Medium,2025-03-30,Active
10777,2852,39,2,2024-03-04,1444000.0,,28,,,Rejected,Unverifiable Employment,,,NA
10778,2652,38,2,2024-11-30,604000.0,555000.0,32,15.22,21209.08,Approved,,Low,2024-12-05,Closed
10779,2814,31,1,2024-06-03,862000.0,,149,,,Rejected,Low Credit Score,,,NA
10780,283,36,1,2024-08-21,4849000.0,4294000.0,307,8.93,35611.08,Approved,,Medium,2024-09-04,Active
10781,4670,15,1,2024-02-20,2220000.0,1944000.0,338,9.49,16526.94,Approved,,Low,2024-03-05,Active
10782,1934,51,1,2025-06-23,2278000.0,2041000.0,92,8.73,30508.63,Approved,,Low,2025-07-04,Active
10783,4524,52,3,2024-02-28,669000.0,617000.0,47,10.35,16023.52,Approved,,Low,2024-03-09,Active
10784,1197,10,6,2024-08-11,375000.0,340000.0,118,16.3,5798.35,Approved,,Low,2024-08-21,Closed
10785,3364,1,6,2024-07-02,627000.0,519000.0,24,12.01,24433.56,Approved,,Low,2024-07-15,Closed
10786,3637,21,6,2024-10-04,694000.0,,41,,,Withdrawn,,,,NA
10787,56,18,1,2025-07-15,1446000.0,1411000.0,62,8.52,28212.84,Approved,,Low,2025-08-01,Closed
10788,802,16,6,2024-02-26,668000.0,634000.0,108,14.79,10650.85,Approved,,High,2024-03-10,Active
10789,1961,42,1,2024-08-28,1066000.0,895000.0,303,9.0,7491.06,Approved,,High,2024-09-12,Closed
10790,4668,5,2,2025-02-17,451000.0,412000.0,12,14.49,37087.35,Approved,,Low,2025-03-01,Closed
10791,4635,30,2,2026-02-07,697000.0,,19,,,Withdrawn,,,,NA
10792,174,13,2,2026-02-22,127000.0,105000.0,23,13.53,5208.26,Approved,,High,2026-02-27,Active
10793,3074,24,1,2024-03-06,2037000.0,1758000.0,145,8.53,19466.61,Approved,,Medium,2024-03-16,Active
10794,1874,45,5,2025-03-22,454000.0,372000.0,17,8.13,23240.65,Approved,,High,2025-04-04,Defaulted
10795,5438,43,2,2025-02-25,699000.0,638000.0,14,15.04,49970.69,Approved,,Low,2025-03-12,Active
10796,3389,8,5,2025-05-11,288000.0,,8,,,Pending,,,,NA
10797,5097,42,1,2026-04-28,1483000.0,1188000.0,301,9.67,10511.94,Approved,,Medium,2026-05-01,Active
10798,2141,1,5,2025-06-05,128000.0,,10,,,Rejected,High Debt-to-Income Ratio,,,NA
10799,2949,29,6,2024-08-06,977000.0,942000.0,81,12.85,17451.81,Approved,,Medium,2024-08-18,Active
10800,3681,54,1,2025-04-17,4785000.0,4066000.0,315,10.2,37143.07,Approved,,Medium,2025-04-25,Active
10801,4812,20,5,2025-11-24,499000.0,491000.0,33,10.38,17167.08,Approved,,Low,2025-12-01,Active
10802,214,45,4,2025-03-28,285000.0,232000.0,62,9.52,4751.87,Approved,,High,2025-04-04,Written-Off
10803,3820,30,6,2025-09-02,491000.0,,48,,,Rejected,Incomplete Documentation,,,NA
10804,5763,34,5,2023-11-25,663000.0,611000.0,21,10.28,31914.9,Approved,,Low,2023-12-16,Closed
10805,830,37,1,2025-01-06,2886000.0,2192000.0,145,10.15,26293.09,Approved,,High,2025-01-12,Active
10806,3598,36,5,2025-09-29,206000.0,161000.0,12,8.34,14030.46,Approved,,High,2025-10-03,Closed
10807,4069,21,5,2025-01-16,85000.0,,11,,,Rejected,High Debt-to-Income Ratio,,,NA
10808,1695,1,6,2025-10-30,1000000.0,,111,,,Rejected,Existing Default History,,,NA
10809,1502,48,6,2025-12-14,274000.0,,46,,,Rejected,High Debt-to-Income Ratio,,,NA
10810,2415,23,3,2025-06-23,1047000.0,974000.0,23,11.46,47369.88,Approved,,High,2025-06-30,Active
10811,4726,1,3,2024-10-10,840000.0,640000.0,26,10.15,27524.72,Approved,,Low,2024-10-28,Active
10812,609,43,3,2023-09-19,997000.0,847000.0,42,9.75,23883.96,Approved,,Medium,2023-09-22,Active
10813,5508,54,3,2025-02-08,1114000.0,,14,,,Pending,,,,NA
10814,2366,48,4,2025-12-14,1943000.0,,143,,,Pending,,,,NA
10815,4715,18,1,2023-11-01,1129000.0,1012000.0,152,8.96,11158.13,Approved,,High,2023-11-08,Closed
10816,1124,42,6,2025-02-02,1523000.0,1432000.0,15,14.29,104812.54,Approved,,Medium,2025-02-22,Defaulted
10817,127,31,2,2026-04-30,106000.0,100000.0,24,11.28,4673.79,Approved,,Low,2026-05-09,Active
10818,1115,55,1,2024-05-22,3169000.0,,345,,,Pending,,,,NA
10819,3988,2,2,2026-04-22,1383000.0,1360000.0,23,13.42,67388.97,Approved,,Low,2026-05-07,Active
10820,1091,6,6,2024-02-29,600000.0,553000.0,31,15.55,21774.73,Approved,,High,2024-03-09,Defaulted
10821,3329,19,5,2023-08-04,714000.0,,24,,,Rejected,Existing Default History,,,NA
10822,2461,51,3,2024-11-28,880000.0,,54,,,Withdrawn,,,,NA
10823,5416,10,1,2023-10-29,1611000.0,1323000.0,324,9.97,11800.37,Approved,,Medium,2023-11-09,Closed
10824,328,12,6,2023-09-08,696000.0,,62,,,Rejected,Unverifiable Employment,,,NA
10825,272,40,4,2023-09-04,579000.0,,91,,,Rejected,Incomplete Documentation,,,NA
10826,1858,30,4,2025-11-02,2378000.0,,180,,,Withdrawn,,,,NA
10827,4994,11,1,2025-02-19,2109000.0,2084000.0,216,8.87,19346.64,Approved,,Low,2025-03-11,Closed
10828,2847,55,6,2024-07-07,332000.0,286000.0,80,15.37,5735.01,Approved,,Low,2024-07-16,Active
10829,834,13,1,2025-02-20,2123000.0,1796000.0,138,8.85,20785.71,Approved,,Low,2025-02-27,Closed
10830,2682,28,6,2024-09-09,1857000.0,,106,,,Withdrawn,,,,NA
10831,3732,55,4,2023-12-25,1760000.0,1453000.0,107,9.57,20238.37,Approved,,Low,2023-12-31,Closed
10832,2395,34,6,2025-02-14,838000.0,751000.0,102,13.54,12432.14,Approved,,Low,2025-03-01,Defaulted
10833,1576,34,6,2023-12-21,1417000.0,1203000.0,94,14.49,21475.74,Approved,,Medium,2023-12-28,Active
10834,1228,8,1,2024-06-04,3833000.0,,68,,,Rejected,Incomplete Documentation,,,NA
10835,3175,26,6,2025-06-18,307000.0,,54,,,Rejected,Incomplete Documentation,,,NA
10836,123,46,5,2024-02-01,184000.0,146000.0,9,10.73,16956.1,Approved,,High,2024-02-13,Active
10837,2543,28,6,2025-02-26,216000.0,,48,,,Rejected,Incomplete Documentation,,,NA
10838,1199,54,6,2026-01-27,537000.0,,55,,,Pending,,,,NA
10839,4675,3,2,2024-03-25,605000.0,,58,,,Rejected,High Debt-to-Income Ratio,,,NA
10840,877,13,5,2024-01-28,348000.0,,33,,,Pending,,,,NA
10841,1569,35,3,2025-09-17,599000.0,552000.0,22,9.54,27448.39,Approved,,Medium,2025-09-25,Closed
10842,3591,3,3,2026-01-04,1101000.0,834000.0,50,11.05,20888.84,Approved,,Low,2026-01-22,Closed
10843,3044,8,4,2024-01-17,1996000.0,,77,,,Rejected,Existing Default History,,,NA
10844,2066,32,3,2025-12-14,1455000.0,,19,,,Rejected,Low Credit Score,,,NA
10845,268,19,6,2023-07-29,994000.0,,56,,,Rejected,Incomplete Documentation,,,NA
10846,3050,17,6,2026-05-09,1490000.0,,95,,,Withdrawn,,,,NA
10847,1562,50,4,2023-10-28,244000.0,215000.0,75,9.12,3771.46,Approved,,Low,2023-11-03,Active
10848,2108,6,3,2025-03-27,1453000.0,1192000.0,63,11.02,25003.12,Approved,,High,2025-04-11,Closed
10849,4132,52,4,2025-04-22,1786000.0,1551000.0,103,9.17,21808.45,Approved,,Low,2025-05-11,Closed
10850,2617,15,2,2024-05-31,161000.0,123000.0,30,17.42,5086.6,Approved,,Low,2024-06-16,Active
10851,3188,10,4,2025-09-24,836000.0,767000.0,152,9.45,8672.35,Approved,,Low,2025-09-27,Closed
10852,4642,11,3,2026-03-10,321000.0,269000.0,77,11.11,4900.95,Approved,,Low,2026-03-29,Active
10853,1117,50,3,2024-10-18,556000.0,501000.0,53,9.52,11615.89,Approved,,Low,2024-10-30,Closed
10854,5509,31,1,2024-10-27,837000.0,709000.0,285,9.23,6145.5,Approved,,Low,2024-10-30,Active
10855,3186,40,6,2024-01-22,193000.0,180000.0,91,16.27,3454.87,Approved,,Low,2024-02-11,Closed
10856,2813,50,3,2024-03-05,611000.0,530000.0,23,11.51,25788.54,Approved,,Medium,2024-03-10,Written-Off
10857,5632,21,2,2025-08-18,1497000.0,,32,,,Pending,,,,NA
10858,3211,18,3,2026-04-24,864000.0,,25,,,Rejected,Incomplete Documentation,,,NA
10859,1337,3,3,2026-05-09,1316000.0,,46,,,Withdrawn,,,,NA
10860,5205,24,4,2024-08-12,212000.0,,79,,,Rejected,Unverifiable Employment,,,NA
10861,5402,36,6,2026-01-26,673000.0,,111,,,Rejected,Unverifiable Employment,,,NA
10862,5380,54,4,2023-07-16,1130000.0,990000.0,95,9.57,14902.02,Approved,,High,2023-07-29,Active
10863,1330,23,4,2026-06-28,666000.0,556000.0,87,11.55,9464.68,Approved,,Medium,2026-07-16,Active
10864,1672,53,6,2026-06-24,3707000.0,3499000.0,116,13.93,55049.07,Approved,,High,2026-06-28,Defaulted
10865,2626,36,6,2025-09-09,454000.0,411000.0,88,15.9,7938.48,Approved,,Low,2025-09-23,Closed
10866,1675,48,6,2024-05-23,292000.0,253000.0,80,11.8,4582.6,Approved,,Medium,2024-06-12,Active
10867,2877,27,5,2023-10-17,274000.0,,22,,,Pending,,,,NA
10868,2890,46,5,2024-07-08,590000.0,,16,,,Rejected,Existing Default History,,,NA
10869,4100,26,4,2024-03-06,1200000.0,1154000.0,73,9.58,20920.78,Approved,,Low,2024-03-11,Closed
10870,5557,21,1,2025-02-13,2143000.0,1871000.0,145,8.48,20665.8,Approved,,Low,2025-03-03,Closed
10871,3545,42,1,2026-06-06,1945000.0,,279,,,Rejected,Incomplete Documentation,,,NA
10872,4049,4,6,2025-04-03,1226000.0,1087000.0,40,16.48,35500.63,Approved,,High,2025-04-14,Closed
10873,3494,28,4,2023-07-30,797000.0,717000.0,119,9.75,9422.89,Approved,,Low,2023-08-05,Closed
10874,5525,34,3,2026-03-24,468000.0,441000.0,77,11.27,8071.3,Approved,,High,2026-03-28,Written-Off
10875,4779,35,3,2024-02-28,510000.0,,73,,,Pending,,,,NA
10876,2220,52,5,2025-05-09,599000.0,,25,,,Rejected,Low Credit Score,,,NA
10877,2270,52,1,2024-07-12,932000.0,895000.0,76,9.5,15717.33,Approved,,Medium,2024-07-16,Active
10878,4743,29,1,2023-08-05,1855000.0,,257,,,Rejected,Incomplete Documentation,,,NA
10879,2842,50,2,2026-05-14,1100000.0,,41,,,Withdrawn,,,,NA
10880,96,24,6,2025-01-31,329000.0,294000.0,36,16.03,10340.52,Approved,,Low,2025-02-04,Active
10881,2148,27,1,2026-05-22,3453000.0,,71,,,Rejected,Insufficient Income,,,NA
10882,2197,10,6,2025-08-19,773000.0,752000.0,72,15.63,16159.46,Approved,,Low,2025-09-09,Active
10883,5207,50,1,2026-05-11,1881000.0,1671000.0,327,8.58,13235.78,Approved,,High,2026-05-16,Active
10884,5131,2,5,2025-04-12,775000.0,,15,,,Rejected,Existing Default History,,,NA
10885,5173,25,5,2026-06-09,79000.0,74000.0,31,10.59,2738.94,Approved,,High,2026-06-25,Defaulted
10886,1765,45,5,2024-10-01,89000.0,,13,,,Withdrawn,,,,NA
10887,5148,31,2,2026-06-10,867000.0,769000.0,16,11.99,52245.82,Approved,,Low,2026-06-21,Closed
10888,471,20,1,2025-01-17,1872000.0,1710000.0,120,8.81,21486.11,Approved,,Medium,2025-01-24,Closed
10889,2385,26,1,2024-09-14,2448000.0,1896000.0,193,8.72,18302.78,Approved,,Medium,2024-10-03,Active
10890,1604,13,4,2025-10-28,2193000.0,2106000.0,150,10.05,24710.11,Approved,,High,2025-11-08,Active
10891,2620,40,6,2024-02-23,1592000.0,1391000.0,109,11.61,20708.02,Approved,,Low,2024-02-29,Active
10892,2733,40,1,2026-06-22,1867000.0,1472000.0,228,9.99,14434.52,Approved,,High,2026-07-04,Defaulted
10893,335,8,6,2026-02-12,1117000.0,1018000.0,113,12.05,15107.18,Approved,,Low,2026-02-21,Active
10894,2594,37,3,2026-01-03,951000.0,787000.0,56,10.95,18011.4,Approved,,Low,2026-01-18,Active
10895,3510,20,5,2025-05-06,545000.0,470000.0,25,9.04,20696.39,Approved,,High,2025-05-16,Active
10896,1316,48,3,2025-12-02,699000.0,,80,,,Pending,,,,NA
10897,1108,22,1,2025-11-14,2846000.0,,83,,,Rejected,Incomplete Documentation,,,NA
10898,4089,35,6,2025-03-31,851000.0,648000.0,111,12.39,9835.58,Approved,,Medium,2025-04-09,Active
10899,2146,6,2,2025-01-31,981000.0,,30,,,Rejected,Incomplete Documentation,,,NA
10900,3227,6,4,2026-04-26,2358000.0,2212000.0,67,11.02,44353.42,Approved,,Low,2026-05-07,Closed
10901,1412,32,6,2025-08-12,247000.0,226000.0,17,13.37,14666.55,Approved,,High,2025-08-29,Active
10902,4063,8,5,2024-07-13,213000.0,,29,,,Rejected,High Debt-to-Income Ratio,,,NA
10903,4205,43,4,2025-01-23,1845000.0,1524000.0,132,11.55,20441.1,Approved,,Medium,2025-02-06,Active
10904,4728,40,1,2024-07-10,4914000.0,3705000.0,308,9.5,32166.7,Approved,,High,2024-07-31,Defaulted
10905,667,25,5,2024-04-23,726000.0,663000.0,14,10.97,50668.07,Approved,,Low,2024-04-27,Closed
10906,5422,16,4,2026-01-08,1038000.0,976000.0,101,10.6,14646.57,Approved,,Low,2026-01-12,Closed
10907,3643,7,6,2025-09-26,390000.0,,40,,,Withdrawn,,,,NA
10908,5679,52,3,2023-08-21,732000.0,601000.0,30,10.42,22842.2,Approved,,High,2023-08-31,Active
10909,3046,15,4,2024-02-14,415000.0,361000.0,110,10.56,5135.91,Approved,,Medium,2024-03-02,Active
10910,3001,39,3,2025-02-28,857000.0,,80,,,Pending,,,,NA
10911,2655,18,3,2023-11-02,792000.0,,81,,,Rejected,Incomplete Documentation,,,NA
10912,826,27,1,2024-02-11,2782000.0,,293,,,Withdrawn,,,,NA
10913,4100,46,6,2025-02-24,1395000.0,1274000.0,35,12.28,43490.9,Approved,,Medium,2025-03-04,Defaulted
10914,770,36,2,2023-11-29,1091000.0,,43,,,Rejected,High Debt-to-Income Ratio,,,NA
10915,1669,12,3,2023-12-19,494000.0,,63,,,Rejected,High Debt-to-Income Ratio,,,NA
10916,1770,36,1,2025-03-09,1970000.0,,169,,,Rejected,Existing Default History,,,NA
10917,813,33,5,2025-08-07,687000.0,573000.0,34,10.07,19441.46,Approved,,Medium,2025-08-27,Closed
10918,1169,28,1,2025-11-07,3838000.0,3715000.0,351,9.34,30951.19,Approved,,High,2025-11-24,Active
10919,3667,30,4,2024-05-04,1589000.0,,72,,,Rejected,Low Credit Score,,,NA
10920,2947,9,6,2025-03-24,740000.0,569000.0,89,14.36,10425.75,Approved,,Low,2025-03-28,Active
10921,1413,13,6,2026-05-11,190000.0,143000.0,57,14.42,3479.76,Approved,,High,2026-05-15,Closed
10922,2841,9,1,2024-07-20,690000.0,671000.0,110,8.66,8859.08,Approved,,Medium,2024-07-24,Active
10923,4601,4,1,2024-01-24,1971000.0,1760000.0,107,8.85,23840.98,Approved,,Low,2024-02-01,Active
10924,650,40,2,2026-05-31,139000.0,,36,,,Rejected,Incomplete Documentation,,,NA
10925,2157,19,6,2023-07-15,282000.0,238000.0,115,12.95,3622.65,Approved,,Medium,2023-07-18,Active
10926,4338,38,2,2025-09-22,831000.0,,48,,,Rejected,Unverifiable Employment,,,NA
10927,5962,11,3,2026-04-09,765000.0,,77,,,Rejected,Low Credit Score,,,NA
10928,4389,50,3,2025-02-22,1479000.0,,77,,,Pending,,,,NA
10929,3622,34,1,2023-10-25,4407000.0,4278000.0,275,9.95,39554.96,Approved,,Medium,2023-11-08,Active
10930,4034,18,1,2024-05-28,2643000.0,2300000.0,259,8.9,20010.12,Approved,,Medium,2024-06-11,Active
10931,2011,43,4,2025-02-04,350000.0,287000.0,117,9.51,3772.55,Approved,,Medium,2025-02-15,Closed
10932,5143,48,4,2026-06-19,1556000.0,,142,,,Rejected,Existing Default History,,,NA
10933,3896,3,2,2025-02-12,1189000.0,955000.0,52,16.71,25932.27,Approved,,Low,2025-02-16,Closed
10934,4723,46,3,2025-04-07,1177000.0,1046000.0,45,11.7,28826.73,Approved,,Medium,2025-04-28,Active
10935,1956,26,6,2025-06-23,196000.0,170000.0,110,14.49,2800.69,Approved,,Low,2025-07-08,Active
10936,918,16,6,2023-11-11,533000.0,510000.0,77,11.99,9526.24,Approved,,Medium,2023-11-21,Written-Off
10937,2455,49,1,2024-03-16,1805000.0,1444000.0,132,8.45,16835.8,Approved,,Medium,2024-04-06,Active
10938,4327,49,5,2024-03-24,746000.0,724000.0,10,8.81,75355.53,Approved,,Low,2024-04-13,Closed
10939,1607,18,4,2025-02-07,2249000.0,1771000.0,99,10.78,27082.63,Approved,,Medium,2025-02-28,Active
10940,4084,2,3,2023-09-10,1341000.0,,42,,,Pending,,,,NA
10941,3569,28,3,2025-03-13,949000.0,,77,,,Rejected,Existing Default History,,,NA
10942,956,54,5,2024-11-30,529000.0,414000.0,20,8.89,22347.82,Approved,,Low,2024-12-10,Closed
10943,1242,44,1,2023-09-15,5316000.0,,324,,,Withdrawn,,,,NA
